,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.622798,-0.61439013,2.0079978,-1.6695055,1.8937396,2.519713,3.4985206,-0.5638467,2.8759596,-0.6901465,-2.091782,0.00823356,-1.4538116,-0.00654158,-1.032236,-2.3367095,-1.1814125,2.2525907,-0.45331034,-0.48994747,-0.5933801,1.8034037,-0.09894155,2.0540068,2.3210557,-1.1792608,4.553471,-2.9532678,-1.1192453,-0.9019632,-0.7036737,-2.186597,0.41502425,-2.2105887,0.71769136,-2.0961583,0.45836186,-0.99219114,2.4099264,-0.11938676,-0.17398357,0.31759802,2.8319926,-2.547747,-4.6314273,-1.1173365,0.82541883,-0.2449123,3.5486617,-1.5793353,-1.5479001,-1.5825405,-0.74654603,0.14626786,-5.376676,-0.14431502,-2.755127,-3.4830248,-0.8997884,3.867347,-2.220743,-0.0709178,-0.21271215,-1.3492119,-2.713415,-2.4285488,-2.93764,-1.1958901,-0.5686421,-0.8547615,0.9097516,0.11771518,-1.6788709,-2.3573067,-2.2306554,0.5893019,3.4368157,-2.4412358,-2.4642591,0.67194974,2.1945853,-0.9261211,-3.2974575,-0.35277396,3.8041952,-1.7123744,-2.4566832,1.4842035,-0.8570292,0.3100843,0.041305333,-2.6117501,-2.9559517,1.3585852,-0.21228316,-0.75908864,0.69470304,-2.81058,-2.7163384,3.9070737,-1.0362902,-1.7873082,1.5199051,-2.5488749,2.3951075,-1.3997945,0.40656516,-1.1432981,1.6142482,0.8488723,2.4052794,-1.1377023,-0.58989024,1.0829822,-1.1152425,-0.17127833,-1.1075464,-2.9611182,-1.1047289,-0.33442065,1.1586542,-1.5097096,-2.9015083,1.6105121,-2.6791644,2.5388277,-1.0725505,-2.198529
1,-0.93057436,-2.3340418,1.6066551,-0.23699145,-3.8423975,2.631276,8.634879,-4.384193,-1.9973147,0.36293772,-0.10368554,-0.70213413,-0.033529304,-2.4723144,2.1209705,-1.1737438,-0.7144564,-0.80941355,-2.9393163,3.844126,-2.0113778,2.3912306,-1.4134327,1.6716259,1.6796585,-2.887823,2.3538105,1.0616012,0.3143704,0.15330955,-3.5847023,-1.5272219,-0.2948357,1.4097754,-1.6817845,-5.67717,-0.5142272,-0.43246022,2.5164216,0.0072367387,1.7676187,2.8409007,-1.657819,-3.361159,-1.1151484,0.18565744,-0.18625896,-0.3928317,-0.41420177,-2.1677468,-0.75600535,-3.1029365,-5.1035895,-1.5497392,-2.5312636,-0.9554407,-1.1479218,-1.3147607,-3.0973194,2.8455899,-0.22947428,-2.7906342,3.1954656,-1.4916284,-0.21106416,-3.3824015,-2.0004964,0.6927621,-3.8260634,-4.7854905,0.48698032,-1.708515,0.888755,-4.773196,-2.0953143,-3.834385,3.520698,-4.155537,4.2876763,1.8917111,1.8840061,-1.7808557,-2.7094026,-1.1730521,-1.6487253,1.5596946,-3.4003088,-0.12028176,-0.02382166,0.54341686,5.8928766,-0.802504,1.2197909,2.651506,-0.7710326,1.1693442,-2.3727841,-1.2818899,-1.8643092,-0.6137133,-2.0078125,3.9632993,-1.905616,-0.5401983,0.23159155,-4.3034053,-0.6989066,-0.9616765,2.045635,-4.553672,8.249077,-1.7815094,-3.5041418,-0.73637456,-1.0306418,0.0014391188,1.5848194,-1.91816,2.6549454,-2.656247,-3.0948403,-3.4865482,-3.5535145,-1.5730051,-2.2866762,1.6360567,-2.4760857,-0.09746478
2,-3.3400424,-2.3670685,-0.71935177,2.5807712,-4.6688457,-0.85717356,8.197698,-3.7085779,-5.3776093,0.8371878,-1.3422683,-2.4923449,-1.4227362,0.8620889,-0.863294,-0.9470709,-1.6882102,-3.5390942,0.022064097,1.2737588,-1.1331879,1.8184146,-3.5710855,3.8408675,1.8338608,-3.5269604,-3.7014236,0.23361623,-3.251628,-1.4803311,-2.955774,-2.5229933,0.6132632,-0.66285294,-0.82718116,-4.3629045,-1.7399633,-1.232993,-1.0877491,-2.7327662,-1.7492553,-1.5230235,-1.0798265,1.4280307,-0.9296614,-1.0894599,3.1032875,-6.21152,-2.928657,-0.026198078,-1.9359441,-1.764912,-3.3795052,-5.2447243,0.2141102,-1.651879,-1.0050318,-2.4891293,-2.5336297,2.4825826,-3.0796356,-3.2123594,-1.6140482,0.13384625,-3.2627952,-4.9828644,3.2110136,1.9506671,-3.1452127,-5.9723306,-0.22923152,-3.2904232,-0.4693285,-3.5851462,-5.1181774,-3.0879946,5.1376543,-1.4136437,0.5873762,2.2346232,-1.5105727,0.27665916,-1.7397805,-0.6816963,-5.1898193,4.866159,-1.444339,-1.7462825,-2.7491515,7.633286,-0.6011093,-5.7481594,-2.119413,-2.975093,-1.3527197,4.9690332,-3.0960124,-3.1904776,-4.596173,3.6218271,2.776475,-0.98269176,-3.1308522,-1.5638398,-2.0215247,-2.3296604,-4.790993,-3.0330842,-2.455037,-2.6867754,2.9993098,-3.8222911,-3.6600256,-1.7333925,1.3955699,-0.8741786,1.917626,-1.1219224,-2.8308873,-4.0258417,-1.2406435,-3.6509216,-4.837243,-2.1032946,-0.69989413,2.0684068,-1.66174,-0.37914258
3,-0.47313344,-3.5722382,0.9813412,0.14773329,-3.1383505,2.1446023,5.6049175,-2.6361496,-1.9976534,-1.6394844,-0.394488,-0.7368072,-2.4989245,-1.968895,2.3186293,-0.37697792,-1.225165,-3.4248462,-2.4790452,4.174403,-0.8191963,2.825399,-2.4452112,2.4824777,1.8850464,-1.0455338,-1.6492283,0.13423842,0.2792438,-1.2315792,-2.1529307,0.9190838,-1.3434435,-1.5887913,-0.38973635,-3.88579,0.7656657,1.1302621,2.6381664,-0.099072434,0.12100362,3.3302877,-2.8788428,-1.1513269,-0.5638909,-1.4072385,0.1823531,-2.6902359,-0.00511322,-2.567914,-1.6216503,-0.23198228,-2.7231061,-0.5489797,-1.4654379,-0.7591197,-1.0827887,0.8649047,-1.5317479,1.4260949,0.7072608,-3.4860783,0.28105593,-0.601542,-0.63569534,-1.1982877,-2.0438762,-0.7216719,-1.8935152,-3.559887,-0.56315106,-1.9460269,-0.70842654,-2.812704,1.2010831,-2.7925892,4.646834,-3.1751225,2.2634656,-0.2263996,-0.90522236,0.9708917,-2.716662,2.7787192,-0.11002939,0.53298354,-0.8686025,0.4685377,1.9940028,1.4979538,1.5429431,-1.103151,-0.2771222,2.004055,-0.77865964,-5.65931,-2.856334,0.91328955,-1.4078735,0.021439573,1.048006,0.0756876,1.0562685,0.4862703,-1.7125297,-3.894124,0.6509734,-1.8446734,0.043031022,-1.6820195,4.6630545,0.601404,-1.1474676,-2.4203367,1.2368206,-3.686857,0.5081907,-0.8127499,-0.6815406,-3.7012732,-1.5483462,-1.3594841,-1.826822,-1.0168502,-1.0243285,0.93452656,-1.2607409,-1.0910342
4,-1.0648218,-0.63661575,0.7088352,-1.0021082,0.5736892,2.768663,4.2035584,0.24764326,1.4559247,-1.8554473,-3.1887333,-0.28158492,-0.07015587,-0.15614757,-0.08788677,-2.034434,0.7907082,1.9477814,1.2429504,-0.006736313,-0.022071216,2.693967,0.70140314,1.5349855,3.7297413,-1.4391485,4.3548927,-1.8728215,-0.46327224,0.35049483,-0.871789,-3.0754993,1.3188801,-2.782857,-0.014828738,-3.0878997,0.31389007,0.26252148,2.1146367,-1.3162893,0.56794554,2.699288,3.342955,-2.0957065,-5.16784,-1.4613711,2.9156115,-0.20405744,2.3810625,-1.710029,-1.5615784,-0.91960275,-1.1728936,-0.9354122,-6.0841994,-0.83082783,-1.0522461,-2.5967922,0.17601752,2.6561334,-3.041987,-0.8690566,0.8080302,-1.1538998,-4.4905195,-1.6068126,-2.1165488,-3.4766624,-0.84507954,-1.2159474,1.7735572,-0.289296,0.5555611,-2.883436,-1.7168703,0.5302466,4.193755,-2.8530293,-2.0632668,1.0967499,1.641602,-1.1126627,-1.4110713,1.1623324,2.8671198,-1.6045285,-2.6231952,2.4243927,-0.6120692,1.3320966,0.10767856,-4.046477,-3.1979764,0.51958674,0.6406817,0.45569134,1.0161449,-3.8711598,-2.0268347,4.468748,-1.3750465,-1.9617227,3.0976021,-3.0674973,2.983096,-1.5825635,-0.69707507,-2.1106193,3.0940452,2.1339104,2.6546435,-1.7816709,-0.26339078,2.8408942,-1.6785885,-0.32388315,-1.6941265,-3.2742665,0.03503069,0.22908987,0.14444813,-0.9578361,-2.7348251,2.1570532,-2.5966625,2.4699466,-0.92576754,-1.3881365
5,3.1853037,4.250666,2.6614802,1.6637022,2.6060138,-1.8886296,-0.16623259,2.9424336,0.63863915,0.10975754,-2.7449152,4.051946,5.5554733,0.052084953,-0.6512091,-3.8970747,1.5636207,4.614082,5.272379,-1.3729218,3.2112827,-0.17482689,3.8144226,-0.12596296,-1.9563328,3.6635602,6.438604,3.5734158,5.370681,-2.514704,3.5868402,0.6876436,-0.015536608,-1.425574,1.103116,-2.1527536,-0.50509995,2.6518111,-1.0691217,-2.1102068,3.326431,3.8947556,-0.5268651,0.35202318,0.26689813,-0.27557006,4.6974974,3.4474075,6.1440134,-1.3876613,2.2947407,0.28503,2.034614,-2.0575945,-1.8668835,0.35857156,3.396414,2.9559348,3.107302,0.028434843,1.0057324,1.3004389,-1.2749491,-2.119031,-4.529879,3.5575387,3.530176,0.78004605,1.8435479,1.5179604,3.378004,2.1413038,-0.93787783,-1.0939678,0.6017936,2.532956,1.9966894,4.022037,-5.1120358,-2.074146,6.022839,-0.28167158,-0.5699454,-1.909957,-0.48782343,-4.962063,3.3879738,6.1831837,-2.2011511,1.5385158,-2.6536992,-0.9065099,-3.0665448,2.6115105,3.4009097,-1.7919103,2.5927856,-1.1380135,3.8565977,5.0261273,-0.36281902,-0.22347856,5.0802054,-3.2644243,1.9464012,-0.6401585,-5.1223464,2.953355,0.5905525,4.1177263,-1.0213714,2.7413428,4.220577,5.052734,-0.29850468,2.051919,1.7056563,-3.734301,-3.3027432,5.470182,3.9781578,0.56770456,-0.42476758,4.4398355,0.88563305,3.7654583,-0.22377051,2.518907
6,-0.8010811,-0.7976048,0.6596268,-1.2170658,0.862821,3.539947,3.1027758,0.72681284,1.6778777,-1.3780469,-3.4368112,-0.10657486,-0.86068475,-0.4977058,-1.2289404,-1.7370007,0.14295642,1.8902184,0.8279601,-0.66437227,-0.9864025,1.523224,0.009130379,1.0358745,3.4237218,-1.3606055,3.364313,-2.5507648,-0.7622345,0.7159741,-0.54614884,-2.3484726,1.8383983,-2.768205,-0.076215625,-2.1094453,0.86832976,-0.00087764394,3.2736535,-1.6638589,-0.26311433,1.4357703,3.523387,-2.1367185,-4.974212,-1.1404935,1.0634476,-0.5285029,2.4203389,-1.7407906,-2.160642,-0.6726443,-1.0354755,-0.34105602,-5.4522657,-0.042575724,-0.81519216,-3.2194629,-0.2168324,3.2461872,-3.3060231,-0.6557073,0.36789113,-1.2271317,-3.275778,-1.6865547,-3.526032,-2.9121966,-0.6932071,-1.425908,1.4483299,-0.0033983588,0.42934802,-2.0512998,-0.90928483,0.62306905,3.2372718,-2.5937343,-2.0850024,1.385768,0.55664176,-1.292573,-2.0370023,1.836654,2.7660859,-2.552714,-2.9700005,1.574897,0.08536296,0.8860116,-0.37028942,-3.7756832,-3.7801738,0.8740793,0.3905689,-0.024301687,0.42698252,-3.5659087,-2.8557405,3.6151211,-1.0688701,-2.5589962,3.3133533,-2.5541255,3.1195421,-0.07084544,0.45513493,-1.2841082,2.8854609,1.8778031,2.210213,-1.3927003,-0.76689994,2.4294531,-1.6215006,-1.1614739,-2.2275279,-2.948319,0.046734955,-0.29012796,0.3771059,-0.9486408,-1.9277629,1.8712871,-2.496423,1.6104546,-0.58461046,-2.0366116
7,-1.9888562,-4.4025493,-4.772893,-0.61042917,-1.2306999,1.10624,2.977,1.8319762,-2.8084762,-2.3116229,-0.6986005,-1.0049053,-0.85955733,0.694878,3.208687,0.6181483,-0.24765886,-0.40020666,0.5263089,1.4219966,-3.6366036,-1.041243,-3.5158157,-0.5726212,5.2190003,-4.1832647,1.6715114,-2.23732,-3.8651454,3.3828554,-1.5627517,-2.821614,-1.8008512,2.593127,-0.1076681,-3.0314128,4.0161138,-0.23729266,2.7971687,-2.3847575,-1.9738663,-2.116079,0.1788749,0.41684544,3.1209762,-0.4283122,-1.5411159,-3.99992,-3.72197,3.101658,-1.9516631,2.0307448,-3.1779785,1.2745438,1.0468682,2.408137,0.69832116,-1.7675414,-2.1672976,1.7400687,0.6257916,-0.07206293,1.0714514,2.7051053,-1.9747412,-2.380062,1.0180485,-0.7874449,-1.3715347,-2.0560524,0.22593988,-2.1026602,4.130151,-0.42407072,-0.35037953,-2.5693007,0.22568628,-3.3780496,2.2800682,2.147718,-4.178994,0.03639414,0.033717673,3.839882,-4.5700903,0.73665,-2.474306,-2.2882102,3.120779,-1.3850724,2.051176,-2.3662581,-1.3383112,-2.1547134,-0.33222812,5.117308,-6.611823,-1.2714256,-3.56719,-0.79956615,-0.73332727,2.5468836,-0.4757069,0.5040884,-2.9663255,-2.1171045,-0.11506783,-3.2495077,0.20246562,-2.2174566,1.7861261,-2.1243532,-0.938589,2.1328123,-2.3560276,-1.8796726,-1.8959936,0.36768377,0.9126766,-1.2168423,-3.3783958,-2.526212,1.3108965,-2.0267887,0.14435455,-2.1992671,0.12807308,-1.8570622
8,1.7340053,-0.7364373,-1.0020524,-1.171222,-3.7120197,2.8621948,2.872618,-0.5128094,-0.6703232,-2.566641,1.4910619,0.11868633,-0.06715988,1.0771408,-0.8670216,0.5223552,-0.70182395,-1.4404532,0.002043929,3.0973039,-3.6157675,-0.6236975,-4.053883,0.2520389,3.0585995,-4.8962336,1.9150865,-1.0618472,-2.8525243,-0.3252954,-0.56347334,-0.81017315,-0.3685099,2.5149925,1.895042,-0.4204563,0.87481403,1.7245301,-1.3383212,1.115415,-0.9288162,1.3616351,0.14422306,-0.670817,0.21303341,-1.6061999,-0.30441388,-1.6142198,-3.3392918,0.024213325,-2.1008625,1.776297,-0.81806916,0.49504343,0.53593886,-0.40864274,-0.33291695,-0.19444369,-2.19604,2.68275,1.108703,1.096845,3.8494716,-0.01592561,-0.921512,-0.8183998,-1.0426327,1.606272,-2.8882174,-3.051845,2.6255,-0.251127,3.8032596,-1.8166549,1.0752563,1.4379942,0.44409212,-3.6061466,4.6189966,0.983534,-1.8846874,-0.41313273,0.037444424,2.9301162,-0.1539383,-0.98881114,-1.4642437,-3.0979376,4.2999167,-1.0774602,3.0606399,-3.4160008,1.1158932,-0.9195125,1.3302323,-1.0467355,-3.4218545,0.48669097,-2.9999106,-1.9416267,1.2613329,-1.24271,0.16695364,1.0973465,-0.7156982,0.869597,2.2633283,-2.324506,0.22206031,-2.4775765,3.6126187,-3.734775,-1.1641974,-0.47836182,-0.4401884,-4.8591003,0.079968385,-0.5390599,-1.6695992,2.1699722,-3.7139018,-1.207369,2.5728638,-3.1105382,-1.6645008,-2.9220314,0.8670871,0.19718453
9,2.2134898,-4.293476,-0.75727874,-0.3396823,-2.295709,1.6491473,5.3061905,-1.3200305,3.089862,-0.021024588,1.0184791,-1.8467646,-1.1396322,-1.3095939,1.5014621,0.61554325,-2.637706,2.1068523,0.98255974,4.720483,-0.39722827,0.7889838,-4.5287433,2.8270419,2.3636224,-2.550046,7.3747497,0.59639204,-1.063538,1.0856051,-2.2871854,0.4333206,-2.9628098,0.9210983,1.5715858,-3.0690234,0.29407725,0.52391714,1.7801186,-1.4589015,0.13011354,2.3009431,3.1997356,-0.7612734,-0.94697917,-0.79500145,-0.12811925,-4.704716,-2.000157,-0.33241606,-4.0586686,-0.8642801,-4.7668824,-0.34773177,-1.4039629,-0.22963305,1.2006195,-1.4052813,-0.67652893,2.3859067,1.2634559,1.3114449,3.7752662,-1.3413626,0.85546005,2.9091315,-0.9717703,1.4426725,-3.3058798,-5.218779,2.267404,-1.2231694,-0.82323,-3.5919998,-3.923671,-2.72325,3.5456216,-3.6455297,2.95681,1.1752675,1.9241583,-0.1996144,0.5182944,-1.7046404,0.31083858,3.0064034,-1.7797221,-0.08032098,2.272649,3.8835416,3.2134387,-3.3884344,-1.6265092,0.1565667,-2.4443407,2.7438753,-1.4041737,-0.6749225,-5.025866,2.1442683,-0.8133524,2.968516,-3.3189511,-0.64438945,-0.31578505,-1.4973681,-0.16565634,-0.9698507,1.5026559,-2.865823,6.8600655,-0.9832063,-2.6368284,-0.26301405,0.8260177,-2.7913609,2.8825085,-0.56910336,2.2556574,-2.1070406,-1.4406105,-3.9490137,1.2479383,-5.1893573,-1.4100512,1.8472495,-2.0416582,-0.9208038
