,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.57828444,-3.031102,-1.9478934,-1.9947654,3.8062794,-2.0625892,-1.8502457,-0.83055824,-2.8938758,-0.13677353,-3.1979792,4.9392424,-0.8604863,0.60507137,0.82553935,-1.3602271,-2.9161692,-3.1060557,-2.5803826,1.9001821,-0.88819987,-2.6384373,-0.7566572,0.69100153,-0.20580295,0.29382634,-1.3199303,-2.0874703,1.5172018,-2.0490804,-2.078701,-2.0109417,-1.5130451,0.9421311,-1.7251924,-0.59267265,0.1039609,-2.8381362,-1.6243753,-2.3046563,0.3157725,-0.96962535,2.3883307,2.2168324,-1.597863,-3.0869577,-1.8946633,0.6806547,0.1401066,0.050401237,-2.994596,-0.59851533,-2.5794363,-1.4721419,-2.1508484,-0.75643665,-2.255917,-0.2362084,-2.4416597,0.6175627,-1.7255274,-0.101146996,-0.31414935,-2.975731,2.5559003,-1.4377322,-2.201545,-0.7728213,-0.9045218,0.73541,0.5830278,-1.5261232,-3.6811032,-1.38121,-1.5640486,-2.2220905,-1.5879362,-4.2594514,-0.33719853,-1.3906437,-1.9058656,2.851133,-2.1698189,-0.53404194,-3.1593697,-2.2515182,-1.6032479,-2.0209863,-0.7537495,0.66726726,-3.6224313,0.3608291,-1.4030194,-3.4793203,2.3979523,-2.0748103,0.98969567,-1.5720258,-2.5456796,-1.0490727,1.2034948,-2.5830646,-0.9726957,-1.4125211,-2.5292988,1.2640897,0.115116075,-0.92754394,-1.6431583,-1.6671863,0.73195505,0.8659355,-0.32173526,2.324207,-0.9214546,-2.4185061,-1.0851951,1.3823432,4.1206794,-1.6476722,-1.7057126,-0.42241526,-0.7916053,-1.7161789,-2.9362442,0.5428561,1.6354182,1.5597805
1,-0.043872822,-2.4681644,0.65391713,-1.3939312,0.2582555,2.2314656,-1.611149,-1.1243283,0.9564779,1.4063689,-1.3413968,-1.0688602,-0.6354838,-0.8038926,0.5851395,2.7037606,-0.7038431,-0.05745238,-0.27060392,-1.0791736,-0.26043764,-0.19070384,3.1458757,-2.3420694,0.98804045,0.4863373,0.41693428,-1.4366428,1.3394128,1.9330997,-2.1571531,0.5479872,-0.23094787,-1.563974,0.3703832,3.0840056,-4.4621925,-2.1063094,2.0343459,0.90810513,0.54883105,-0.3075339,-3.7435322,-0.79558885,0.008879578,0.9114336,1.3685039,0.07028427,-1.0759658,0.073308975,-1.81557,2.2694788,0.72061926,-2.6252763,-1.2065665,0.9193538,0.01787031,1.9957644,-0.17386281,-2.6298172,0.33823562,-0.08059719,0.5207871,-0.5475075,2.6539266,-0.44465822,0.032927085,0.12661476,2.3265846,-0.24861169,-0.23962416,-1.6228087,1.4415916,0.31341106,-1.0711025,1.4527422,0.93020785,-0.1782873,0.11821984,-1.4786861,0.117161795,0.086262375,-1.1037341,-0.7562664,-1.1608495,1.6661541,2.2920048,0.05829295,0.31889156,0.8614906,2.2790935,-1.20581,2.14227,2.0567126,1.3663319,-0.6859942,-1.0408443,1.5490658,-0.4412056,2.2163274,-2.025229,4.3274693,-0.85529864,1.0138352,-0.78759974,-1.1586007,-1.9763196,0.9713645,-0.96168476,0.09608624,-0.33850846,-0.45117623,-1.4106387,-0.9784677,-0.7431511,-1.0649316,-1.5543547,-1.6474271,0.40861848,-1.6590788,0.22096045,-1.4540082,0.09189957,-2.0137255,-0.12608734,-0.19186953,1.6865032,-1.5024302
2,0.149013,-3.3226774,2.5834124,1.299122,5.0321045,1.8260307,-3.4265263,-2.1120152,-0.27871838,0.04603306,-0.6955286,-2.0420215,-1.1617471,1.6839118,4.3497496,0.37462783,-1.6138748,3.3262718,-0.6834603,-2.505111,0.60465455,0.72834677,-2.6904793,-1.0598488,-0.977212,-1.1241702,-1.36888,-4.429357,-1.7733426,-0.076958165,-3.0422916,-2.358652,-2.456932,-3.5470307,1.6739538,-1.873648,-3.1544235,-2.902958,0.16151604,0.9689373,1.5724866,1.6258996,0.87945455,0.8511395,-2.902695,0.20266894,-1.9407737,0.4156135,1.2649337,2.0137112,-1.466533,0.38402167,-0.04492005,-3.3617659,-2.7661252,-2.235239,-1.6486175,5.7626905,2.5315857,-2.5535626,0.53204757,2.8258648,2.1059563,0.58666193,1.511459,2.6465716,-1.8197997,-1.0378273,2.7321227,2.7172248,1.0717546,-2.1595025,-2.580143,-1.0568011,2.1427932,-0.6659626,-0.83881205,-0.53596556,1.5357348,-1.9580487,0.17190893,-2.691826,-1.3779346,-3.4405534,-2.4547946,-0.55212545,-0.100172974,-2.378081,-1.5309068,1.8593235,1.8165083,2.0824609,4.2425876,-1.1054865,0.91331935,-1.7721177,-1.7717009,-1.8874896,-1.681879,5.559685,-1.9554964,1.1602538,-0.37837946,-1.3274078,-2.2783575,-1.7609636,2.118351,0.7699887,-2.4842803,0.5041138,-0.8989718,-3.358107,2.037981,-1.3806384,-1.2780224,-2.5179882,-1.3861605,-0.8977154,1.6550967,-1.9350636,1.5771329,-1.720246,-0.61326945,-2.8339639,1.3126429,-1.0717678,-0.68252355,1.7154484
3,-2.1183586,-2.0816154,1.3710665,-1.6164134,-1.0500078,-0.23174009,-1.2295957,-0.55853504,-0.9839901,-1.0197519,1.6674882,-0.71862084,0.015213345,-1.2559681,-0.53540075,0.25297967,-1.1283448,-0.7154977,-0.4296951,1.6779469,0.22074123,-0.06759082,-0.12589037,-2.7756484,0.37563747,-0.31109685,-0.8369091,-3.340679,-0.74594194,1.1093985,-1.0077697,2.527024,-0.21143202,1.1925175,3.274901,-0.18394753,-2.3921561,-1.1402386,0.92332196,-0.037832923,0.35789546,-1.2253551,-3.1211987,0.37208435,-1.6824529,-0.5546552,-1.2225536,-0.70630723,0.27269393,-1.802421,0.13891183,-0.7103334,0.6039836,-1.1064531,1.6995591,-0.902076,-0.88803965,2.8688698,-0.9120834,-1.3925639,-0.2853943,0.59431845,-0.5434904,-0.76775396,1.9555196,-2.1765947,-1.5901074,0.17871845,1.454688,-0.57306,-1.9225926,-0.67134774,2.8793418,0.9694363,-1.8512708,-0.20344709,-0.38183326,-0.8493549,-0.3279121,-2.0706074,-1.9858471,-2.047357,-2.3345935,-2.392293,-0.31874648,0.64851385,0.3306587,-1.2654016,-0.8246724,0.14049885,2.0540154,-1.3038143,-1.2738297,-1.3697201,2.063976,-1.6111778,-1.2138699,0.3021641,-1.342468,-0.85749316,1.0344312,2.922872,-1.017207,1.4065827,-0.32647938,-2.042613,-0.95166665,1.4426396,1.5905168,2.7887206,-0.33281443,-2.3538563,-0.5703562,-1.7185364,-1.8262924,-1.795153,-1.5976601,-1.1996479,1.2799723,-2.4901125,-0.11571939,-0.81964356,-0.4275741,-1.7969867,-0.28498936,-2.2247376,2.5844538,-0.2860569
4,-1.9992172,-2.5410929,-0.9508684,-2.5079112,2.2126238,-1.9647316,-2.498376,0.33020636,-0.83846325,0.15260744,2.008239,1.9242184,0.26377642,1.289991,1.4260918,-0.67249066,-1.3117322,0.34572148,-0.3624656,1.1061686,-1.7426045,0.81440634,-1.4340845,-1.2951205,-1.3115826,-0.32263637,-0.78122145,-2.575026,0.9114991,-1.3806792,-2.0902386,-0.478652,0.47628722,-0.35164696,0.19474466,-0.14452729,0.56975174,-2.301483,-0.26731426,-0.12384922,-0.7180773,-1.5521506,2.2044778,2.7915347,1.0371038,-0.9387303,-0.5286719,-0.1671691,0.23679577,3.7369738,-1.6276875,-0.5655371,0.42369714,-1.3299068,-3.3014598,1.7488637,-1.6511941,3.1117477,-0.88752145,-2.7547042,0.79067695,2.0558672,2.3693523,-1.9293724,0.27200308,-0.20119758,-0.53256893,-1.8928989,2.6119268,1.2486144,0.18280827,2.8034058,-3.5856488,-1.7938327,-0.66933316,-1.460352,-2.826418,-3.2814558,-0.46730983,-0.49155572,-2.5144198,3.3840451,-2.5366626,-1.8311949,-0.6179776,-0.24175009,0.2486156,-0.49971005,-0.30233255,-0.71969134,-2.64052,-2.4436636,0.42884722,-2.1848414,1.1750554,-1.968821,1.7392092,-1.3755388,-2.8613338,-0.5138691,-0.77275956,-0.15740931,1.5950806,-1.296618,-0.83684844,-1.3089148,-1.3055732,-0.8496614,-1.025968,-0.43518785,-1.8114828,-1.459354,-0.051418316,0.934102,-0.119374156,-3.6210387,-2.0683663,1.3892384,1.9892807,0.05497866,0.97226393,-1.2707964,2.5345244,-1.9795474,-2.263179,1.3648105,-1.1786122,2.5566761
5,-5.408613,-3.6467226,-5.1660013,-5.194762,-6.1208615,0.2561982,-5.32814,1.5945305,-2.7566063,-0.14763138,-1.5014124,-0.525799,-2.2007127,0.022158884,-3.571578,-5.785729,-3.0628169,0.35045552,-5.7133713,3.4697704,-4.424629,0.7228122,0.009027961,-1.8437564,-0.7229011,-2.5632744,0.39811847,-4.133146,-1.6745613,-2.3298051,-5.9393287,-3.6549506,-0.9763535,-2.9879537,-1.2201022,-3.5266109,4.609323,-0.9598083,-9.329559,-2.778598,-4.0636883,1.642483,-1.836794,-2.2018993,1.0937266,-2.0643873,-0.8153258,-2.2264497,-2.845192,5.205107,-2.9577684,-6.662073,-0.3130202,1.5334617,-1.1381916,1.1377555,-5.5715785,-3.9986105,-6.7670436,-3.6782534,1.0447725,2.3469255,0.6041634,-2.1434941,-5.2499213,-4.34662,-2.4652975,-1.4322338,3.917135,-4.629615,-3.264261,-5.3577995,-5.186679,-5.98505,-3.3018312,-4.033389,0.12813944,-6.769888,-0.6211372,-0.46074155,-6.5038652,-0.257296,-0.022982793,-3.8754086,1.9395049,-5.3019056,-3.993761,-1.4815441,0.9481741,-0.8526818,-4.2868366,-4.191608,-2.9922426,-1.240517,2.1553092,-0.7476609,-3.5007958,-2.1152089,-1.8539814,-1.472814,3.0116572,1.90972,1.8125391,-2.0407138,-3.1656284,3.1666298,-3.686375,-2.947677,-4.7811503,-4.4077153,-3.3339555,-2.9364908,-2.8016305,4.0019073,0.6556421,-3.8784027,-3.0958068,4.072776,0.8268053,-1.2574625,-1.815808,-1.213634,0.92336756,-1.2372178,-7.223304,2.068329,-0.121275224,-2.2086992
6,0.35704896,-1.1642756,-1.9374138,-1.3881882,3.2714174,-2.19105,-0.5411577,-0.96362275,-2.5765693,0.5516213,1.684783,2.2544112,-0.66896427,-0.40061128,-1.885718,0.32747722,-1.105127,0.5807077,-3.504654,0.23329589,0.6040837,-0.43349203,-1.635446,2.264764,-0.25821877,0.1701207,-2.01994,-1.1744053,0.9927866,-2.142799,-1.2352797,-0.05683812,0.05679501,-0.32207233,1.6453451,-2.2644215,1.537935,-0.89855343,-1.1685072,1.1280535,-0.4016331,-2.4381833,2.5889814,2.9574413,-1.0276582,-1.0037599,-3.045936,0.37395152,-1.4919465,0.22803429,-0.6194993,-1.406262,-2.2940364,-1.2351255,0.19772299,0.29965714,-1.3087585,-0.49731588,-2.4728742,1.9883113,-0.45968232,0.33672336,-1.6331366,-1.0784599,-0.560847,-2.5572093,1.1690874,2.6898165,-2.3231783,0.2784921,-0.22263736,-0.7029433,-0.22513473,1.2313625,-2.1968994,-2.2549129,-2.449836,-2.6600285,-2.052078,0.64958394,-2.1875398,0.0037024296,-1.8100196,-0.24470378,-3.3229535,-2.5928168,-2.2072606,-1.8762077,-0.37062606,-1.8181722,-1.6493115,1.701257,-2.141955,-1.1475487,1.0678858,-1.8125938,1.5526228,0.8090005,-4.202592,-0.83872354,-0.28548843,-2.844209,-0.060197074,-0.22412126,-2.3471994,1.887891,-0.3181953,-1.3939867,-0.14822876,-0.8096502,-1.1778646,0.18148054,-1.1507658,1.9364665,-2.052737,-1.5196967,0.022760056,2.7768884,1.0471858,-0.7700823,-4.1487756,-0.77464014,-0.18095797,-0.05023558,-1.146841,1.5319777,0.6482765,2.0345235
7,0.09700133,0.9460257,1.4502202,1.1355247,4.561805,0.87283057,2.4258285,-0.8113766,2.065733,-0.7252163,-0.9111239,-0.8374867,-0.7837927,1.059836,1.3739611,2.0725253,0.06446949,-0.22307184,-1.7807459,-0.16895181,3.6831028,-0.7925617,0.42378193,1.8089969,0.03936191,1.4719493,-2.4873028,3.7490485,-0.7277233,0.21710308,-0.69785315,0.74321216,-0.60304236,-0.03765833,3.5817688,1.3869656,-1.5734346,-1.3881496,-0.66201043,2.8540802,0.85638684,-2.2890506,1.6854544,0.27728558,1.84283,0.048026774,3.378327,2.4247334,-0.9399423,0.0584909,0.40813702,3.3347092,-0.37958723,-0.849862,0.42423317,-2.1359878,-1.2010341,1.9067814,1.7344431,1.450141,-2.2986326,-0.5064373,-0.04191258,0.979748,-0.57873476,0.92881614,-1.3019261,3.974936,2.7589483,0.002443194,-0.50447,-1.775055,1.4373423,1.5909225,-2.2402074,-0.5794513,-0.34007704,0.7193706,3.2743573,-0.29186216,0.049035877,-2.5424244,-0.4016146,0.66553164,-3.8645732,-1.0978335,-0.79649657,-0.9973186,-0.13444461,0.2364183,1.8479257,1.2667619,-0.16417667,1.4718786,-1.5108331,-1.2238268,1.6839535,2.3968906,-0.13144484,2.2629635,-1.8627018,2.5592613,-2.0559928,-1.2187233,-0.81808853,0.25577793,-0.090300515,-0.76461405,1.3475801,0.2992361,-1.636548,-0.8280403,0.8197742,2.3066678,-1.3665118,1.3311325,-0.73392963,-0.6650062,0.8699964,-0.42442986,-0.85765,-0.029670263,-2.681323,1.0534376,0.8268954,1.2846946,-1.3361037,-0.87642133
8,-0.32368043,-0.025245488,0.3514385,0.105834745,2.6418407,-0.13689086,-1.2991303,-1.8358097,1.0532387,1.9511508,1.399348,-1.4936215,-1.9355534,-1.1869383,-0.1552526,2.461092,3.4923873,2.1723151,-0.9865512,-0.83720326,0.98098904,-0.39134467,0.99668616,-2.990954,0.71232134,-0.06930435,-0.5047453,-0.97582376,-1.7476637,-1.7798939,0.09238782,1.5482191,0.384071,0.9347947,0.57013917,-0.3753577,-1.4936196,-0.4422533,0.32494083,0.66386855,2.4841506,-1.5608447,-0.53418905,-1.3717232,-0.6367568,1.4255733,1.0198667,-0.25357,-0.19549374,2.6121662,-0.0403137,1.3060706,-1.1581612,-0.23606443,-0.42940438,-1.5195163,-0.40069157,3.6789732,-0.99734277,-1.5084527,-0.92585087,-1.112576,1.3486367,2.8320103,-0.36434397,-1.1510466,-0.6745447,0.6503709,1.4224371,1.2275133,0.27737153,0.1071095,3.0825918,0.88700193,-1.3552036,2.6743813,0.61688805,-0.11802464,-0.0368938,0.013524312,-1.0689882,-0.38101056,-0.8842648,0.47444534,-2.8605177,-0.7685129,1.5811834,-1.0899788,2.2346573,0.64884394,1.8990297,-0.5211811,0.8332624,-0.5788313,-0.8782199,-1.1847693,-1.482196,0.34361455,-0.9885381,0.52760476,-2.1021237,2.5504887,-2.1202712,-1.5221077,-0.36468264,-2.8682313,-2.0216346,-0.56653833,-0.93968093,-0.018730808,2.6776881,-0.5121265,-0.28453928,-1.007762,-2.69891,-1.0029532,0.23329951,1.2513404,-2.0002806,-0.78299415,-2.5291572,-1.0159135,-1.4578906,0.28483897,-0.11446971,-1.4966748,2.045038,0.10880832
9,1.5899099,0.66249925,1.0459356,0.6371958,2.1765628,1.0953207,0.6768913,-2.0234725,-0.9683478,-0.8309761,0.6321959,-1.6581947,-2.3245234,-2.3507133,1.991902,1.1454384,0.2544417,0.32965052,1.9750329,-1.8003142,-0.8310657,-0.47050852,1.048525,1.2789425,2.100794,0.1913424,-0.73117846,-0.65624076,2.3265123,-0.15506034,-0.015655762,-1.0247414,0.12679647,-3.2357242,0.5503126,1.0654639,-2.540731,-1.6369125,0.9215628,-1.0783349,0.028291943,-0.32512742,-1.2875216,-0.6436388,1.8413799,-0.36561573,0.30374336,2.7581642,0.54669356,1.5521959,-1.9512162,1.8074163,-1.9994595,1.4401574,-2.0096526,-0.85951203,-1.34285,3.9568312,-1.4465492,-0.16991484,-0.22734678,1.5299208,1.6428804,1.4736044,2.4458382,-1.923511,-1.7692947,0.58637065,-0.053032696,0.28392592,-0.9593866,-0.5099799,3.4502769,1.5104198,-0.35993162,0.0607244,1.0963335,-1.989774,0.46156797,-0.16444711,2.353198,-0.2759735,2.137023,-0.31100312,-3.2600234,-1.0989146,2.8572404,-1.5167102,-1.0305706,-0.60521984,1.9939499,0.45328262,1.5855163,-1.9797722,2.46041,-1.5174308,-0.67792,1.4714265,1.4750884,2.1138215,-3.4978828,3.3901215,0.113623716,-0.06229316,1.7757987,0.009926804,0.017028196,1.6448485,-1.3592138,-0.1838477,-0.8103391,1.3519138,-0.11157603,0.9835215,-2.1283736,-2.8009825,-1.8272907,-0.482885,-0.8681282,-0.6000155,1.1328007,-0.51048106,1.3732936,-2.2182992,0.5558843,-1.6050875,0.9857334,0.5111875
